Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,84.370003,84.650002,83.529999,84.190002,68.118073,6666100
2015-04-02,84.339996,85.139999,84.139999,84.830002,68.635880,3905900
2015-04-06,85.110001,86.000000,84.980003,85.709999,69.347893,4398100
2015-04-07,85.690002,85.809998,84.199997,84.199997,68.126167,3039000
2015-04-08,84.470001,84.570000,84.089996,84.330002,68.231331,2630300
2015-04-09,84.190002,84.190002,82.379997,82.580002,66.815407,5098700
2015-04-10,83.010002,83.489998,82.279999,82.519997,66.766876,3651600
2015-04-13,82.489998,82.820000,82.279999,82.300003,66.588867,2348700
2015-04-14,82.480003,83.000000,82.400002,82.589996,66.823517,3662600
2015-04-15,82.919998,82.930000,81.919998,81.970001,66.321861,3514000
2015-04-16,81.820000,82.529999,81.430000,82.180000,66.491783,3395400
2015-04-17,81.860001,82.279999,81.239998,81.800003,66.184311,5055300
2015-04-20,82.129997,82.389999,81.660004,81.919998,66.281418,3191200
2015-04-21,82.139999,82.580002,81.830002,82.059998,66.394676,3830400
2015-04-22,82.080002,82.660004,82.010002,82.230003,66.532249,3852800
2015-04-23,82.220001,82.629997,82.050003,82.449997,66.710236,2266200
2015-04-24,82.540001,83.099998,82.250000,82.620003,66.847786,2291700
2015-04-27,82.690002,83.309998,82.320000,82.510002,66.758774,2973300
2015-04-28,82.430000,82.620003,81.820000,82.349998,66.629333,3423400
2015-04-29,81.559998,81.959999,80.480003,80.690002,65.286209,3149400
2015-04-30,80.370003,80.470001,78.889999,79.379997,64.226303,8753800
2015-05-01,79.470001,80.529999,79.309998,79.980003,64.711761,5902600
2015-05-04,80.239998,80.800003,79.940002,80.059998,64.776482,4563700
2015-05-05,80.019997,80.019997,78.190002,78.320000,63.368649,6407200
2015-05-06,78.349998,78.540001,77.720001,78.169998,63.247292,6480100
2015-05-07,78.279999,79.680000,78.209999,79.370003,64.218201,6360600
2015-05-08,80.150002,81.570000,80.120003,80.480003,65.116302,5136500
2015-05-11,80.169998,80.709999,79.029999,79.269997,64.137299,3080600
