Date,Open,High,Low,Close,Adj Close,Volume
2015-02-17,96.419998,96.739998,96.209999,96.629997,87.622086,152300
2015-02-18,96.550003,96.709999,96.339996,96.690002,87.676483,124000
2015-02-19,96.410004,96.790001,96.230003,96.629997,87.622086,204500
2015-02-20,96.449997,97.230003,96.110001,97.209999,88.148018,172900
2015-02-23,97.110001,97.169998,96.879997,97.150002,88.093605,111200
2015-02-24,97.239998,97.550003,97.019997,97.440002,88.356567,121600
2015-02-25,97.360001,97.660004,97.209999,97.379997,88.302155,377700
2015-02-26,97.320000,97.400002,96.949997,97.239998,88.175209,263400
2015-02-27,97.239998,97.320000,96.879997,96.919998,87.885048,312300
2015-03-02,96.989998,97.550003,96.930000,97.510002,88.420044,174200
2015-03-03,97.309998,97.480003,96.709999,97.150002,88.093605,104700
2015-03-04,96.879997,96.900002,96.230003,96.709999,87.694618,115500
2015-03-05,96.940002,97.000000,96.599998,96.889999,87.857826,95100
2015-03-06,96.540001,96.610001,95.330002,95.489998,86.588356,164300
2015-03-09,95.500000,96.050003,95.500000,95.910004,86.969208,195700
2015-03-10,95.139999,95.220001,94.309998,94.339996,85.545547,172900
2015-03-11,94.599998,94.599998,94.120003,94.169998,85.391403,128500
2015-03-12,94.410004,95.379997,94.410004,95.360001,86.470467,95800
2015-03-13,95.209999,95.260002,94.250000,94.809998,85.971741,134500
2015-03-16,95.150002,96.059998,95.150002,96.010002,87.059883,156900
2015-03-17,95.680000,95.959999,95.339996,95.750000,86.824120,144300
2015-03-18,95.529999,97.290001,95.199997,96.949997,87.912247,292600
2015-03-19,96.589996,96.830002,96.309998,96.519997,87.522339,189000
2015-03-20,97.019997,97.620003,97.019997,97.400002,88.320313,200900
2015-03-23,97.300003,97.629997,97.190002,97.190002,88.129868,211500
2015-03-24,97.160004,97.300003,96.580002,96.580002,87.576744,120500
2015-03-25,96.209999,96.410004,94.760002,94.790001,86.338005,242900
2015-03-26,94.379997,95.000000,94.050003,94.510002,86.082970,201900
2015-03-27,94.570000,94.889999,94.430000,94.809998,86.356224,138000
2015-03-30,95.430000,96.099998,95.419998,95.949997,87.394562,147500
