Date,Open,High,Low,Close,Adj Close,Volume
2015-03-31 00:00:00,82.38999939,83.04000092,82.25,82.25,69.59832764,5587700
2015-04-01 00:00:00,82.27999878,82.27999878,80.43000031,80.70999908,68.29520416,8306700
2015-04-02 00:00:00,80.73000336,81.31999969,80.55000305,80.73000336,68.31213379,5795700
2015-04-06 00:00:00,80.45999908,81.33000183,80.15000153,80.98999786,68.53213501,6380700
2015-04-07 00:00:00,81.08999634,81.29000092,80.45999908,80.5,68.11750793,6606100
2015-04-08 00:00:00,80.38999939,81.23000336,80.36000061,81.02999878,68.56599426,6694700
2015-04-09 00:00:00,80.83999634,81.38999939,80.58000183,80.83999634,68.40522003,3923600
2015-04-10 00:00:00,80.86000061,81,80.55000305,80.65000153,68.24445343,5480300
2015-04-13 00:00:00,80.40000153,80.91999817,80.26999664,80.29000092,67.93980408,4698100
2015-04-14 00:00:00,80.29000092,80.41999817,79.68000031,80.15000153,67.82133484,5531700
2015-04-15 00:00:00,80.58000183,80.98000336,79.65000153,79.73999786,67.47439575,6200400
2015-04-16 00:00:00,79.5,79.88999939,79.12999725,79.23999786,67.05132294,8015100
2015-04-17 00:00:00,78.94000244,79.15000153,77.55000305,77.87999725,65.90049744,11822800
2015-04-20 00:00:00,78.38999939,78.83000183,78.01999664,78.13999939,66.12052917,8847600
2015-04-21 00:00:00,78.61000061,78.83999634,77.91000366,78.02999878,66.02745056,6200200
2015-04-22 00:00:00,77.73000336,78.63999939,77.55000305,78.43000031,66.36590576,7594700
2015-04-23 00:00:00,78.37999725,79.54000092,78.19999695,79.18000031,67.00053406,7468900
2015-04-24 00:00:00,79.37999725,80.93000031,79.23999786,79.83999634,67.55902863,6867800
2015-04-27 00:00:00,79.76999664,79.86000061,79.29000092,79.37000275,67.16130829,6449800
2015-04-28 00:00:00,79.45999908,79.48000336,78.76999664,79.09999847,66.93283844,4895900
2015-04-29 00:00:00,78.69999695,78.79000092,77.79000092,77.87999725,65.90049744,7108400
2015-04-30 00:00:00,77.83000183,78.48000336,77.58999634,78.05000305,66.04438019,8795900
2015-05-01 00:00:00,78.19999695,78.76000214,78.16999817,78.59999847,66.509758,4999700
2015-05-04 00:00:00,78.98000336,79.55000305,78.45999908,79.18000031,67.00053406,6669200
2015-05-05 00:00:00,79.01000214,79.01000214,78.05999756,78.12999725,66.11206818,5855400
2015-05-06 00:00:00,77.91999817,78.12000275,77.16999817,77.65000153,66.12058258,5480100
2015-05-07 00:00:00,77.73000336,78.33999634,77.30000305,78.02999878,66.44416809,5538100
2015-05-08 00:00:00,78.59999847,79.25,78.40000153,78.52999878,66.86990356,5347400
2015-05-11 00:00:00,78.31999969,78.61000061,78.02999878,78.09999847,66.50376892,3744900
2015-05-12 00:00:00,78.01999664,79.48000336,77.87000275,78.95999908,67.23608398,8449000
2015-05-13 00:00:00,79.18000031,79.43000031,77.98000336,78.16000366,66.55487061,8421200
2015-05-14 00:00:00,78.37000275,78.76999664,78.01999664,78.72000122,67.03170776,6170200
2015-05-15 00:00:00,78.70999908,79.25,78.56999969,79.23999786,67.47450256,6617200
2015-05-18 00:00:00,79.37000275,79.94000244,79.16000366,79.91999817,68.05351257,8300300
2015-05-19 00:00:00,78.18000031,78.36000061,76.23000336,76.43000031,65.08171844,22458600
2015-05-20 00:00:00,76.48000336,76.5,75.83000183,75.90000153,64.63041687,10541900
2015-05-21 00:00:00,75.80000305,76.41999817,75.55999756,76.11000061,64.80924988,6756200
2015-05-22 00:00:00,76.19999695,76.37999725,75.86000061,75.86000061,64.59635162,6815000
2015-05-26 00:00:00,75.76999664,75.83000183,74.81999969,74.90000153,63.7788887,10573600
2015-05-27 00:00:00,75.01000214,75.51000214,75,75.19000244,64.02583313,6987100
2015-05-28 00:00:00,75.06999969,75.16000366,74.65000153,74.83999634,63.72780228,5025500
2015-05-29 00:00:00,74.81999969,74.87999725,74.15000153,74.26999664,63.24242401,6375100
2015-06-01 00:00:00,74.69000244,75.08000183,74.41000366,74.73000336,63.63414001,5646000
2015-06-02 00:00:00,74.54000092,75,74.41999817,74.52999878,63.46383667,5797800
2015-06-03 00:00:00,74.69999695,75.19999695,74.47000122,74.88999939,63.77037048,6093800
2015-06-04 00:00:00,74.45999908,74.98000336,73.94999695,74.15000153,63.14025497,8982800
2015-06-05 00:00:00,74.16999817,74.26999664,72.98000336,73.05999756,62.2121048,10635100
2015-06-08 00:00:00,73.43000031,73.48999786,72.59999847,72.61000061,61.82891464,9593000
2015-06-09 00:00:00,72.69999695,72.84999847,72.36000061,72.47000122,61.70968628,8335600
2015-06-10 00:00:00,72.70999908,73.33000183,72.33999634,72.93000031,62.10139847,11215800
2015-06-11 00:00:00,73.23000336,73.66999817,72.83999634,72.94000244,62.10990906,7420000
2015-06-12 00:00:00,72.73999786,72.90000153,72.40000153,72.43000031,61.67563629,7246600
2015-06-15 00:00:00,72.19999695,72.40000153,71.69999695,71.93000031,61.24986649,7566800
2015-06-16 00:00:00,72.22000122,72.58000183,71.72000122,72.34999847,61.60752869,6215600
2015-06-17 00:00:00,72.62999725,72.90000153,72.33999634,72.73000336,61.93110275,5703900
2015-06-18 00:00:00,72.73999786,73.48000336,72.73999786,72.98000336,62.14397812,8376600
2015-06-19 00:00:00,72.80000305,73.22000122,72.69999695,72.73999786,61.93962097,14550700
2015-06-22 00:00:00,72.98000336,73.19000244,72.69000244,72.79000092,61.98218918,6489500
2015-06-23 00:00:00,72.88999939,72.94000244,72.33999634,72.56999969,61.79485703,7876300
2015-06-24 00:00:00,72.55999756,72.65000153,72.13999939,72.37999725,61.63306046,7338400
2015-06-25 00:00:00,72.44999695,72.62999725,71.83000183,71.86000061,61.19027328,5293200
2015-06-26 00:00:00,71.95999908,72.45999908,71.87000275,72.12000275,61.41168213,6897800
2015-06-29 00:00:00,71.80000305,72,71.41000366,71.41999817,60.81561661,8187800
2015-06-30 00:00:00,71.80999756,71.80999756,70.77999878,70.93000031,60.39837646,11102600
2015-07-01 00:00:00,71.59999847,71.94999695,70.36000061,71.87999725,61.20729065,10773900
2015-07-02 00:00:00,72.01999664,72.55999756,71.66000366,71.86000061,61.19027328,6586100
2015-07-06 00:00:00,71.37999725,72.69000244,71.37999725,72.52999878,61.76080704,10536500
2015-07-07 00:00:00,72.66000366,73.86000061,72,73.79000092,62.83369827,12421300
2015-07-08 00:00:00,73.30000305,73.58999634,72.90000153,73.05999756,62.2121048,7791000
2015-07-09 00:00:00,73.66999817,73.73000336,72.70999908,72.77999878,61.97367859,8695800
2015-07-10 00:00:00,73.08000183,73.55000305,73.08000183,73.12000275,62.26318741,5579300
2015-07-13 00:00:00,73.51000214,74.11000061,73.51000214,73.87999725,62.91033554,6084500
2015-07-14 00:00:00,73.98000336,74.08999634,73.48000336,73.79000092,62.83369827,5518200
2015-07-15 00:00:00,73.58999634,73.90000153,73.19000244,73.65000153,62.71450424,4566700
2015-07-16 00:00:00,73.97000122,74.13999939,73.76000214,73.83000183,62.86778641,5231700
2015-07-17 00:00:00,73.73999786,74.06999969,73.30999756,73.38999939,62.49309921,5680600
2015-07-20 00:00:00,73.34999847,73.44000244,73.05999756,73.09999847,62.2461586,5085600
2015-07-21 00:00:00,73.09999847,73.29000092,72.52999878,72.73999786,61.93962097,6441100
2015-07-22 00:00:00,72.77999878,73.81999969,72.77999878,73.16000366,62.29726028,6961600
2015-07-23 00:00:00,73.06999969,73.22000122,72.41999817,72.51000214,61.74376678,4252900
2015-07-24 00:00:00,72.52999878,72.55999756,71.5,71.58000183,60.95184708,5951100
2015-07-27 00:00:00,71.37999725,71.65000153,71.01000214,71.37999725,60.78153992,6197600
2015-07-28 00:00:00,71.52999878,72.38999939,71.23000336,72.09999847,61.39462662,8592300
2015-07-29 00:00:00,72.25,72.62999725,72.08999634,72.23000336,61.50533295,4939700
2015-07-30 00:00:00,72.02999878,72.52999878,71.77999878,72.16000366,61.44571686,4604500
2015-07-31 00:00:00,72.44000244,72.48999786,71.66000366,71.98000336,61.29245758,7928400
2015-08-03 00:00:00,71.83999634,72.37999725,71.83999634,72.18000031,61.46275711,5131800
2015-08-04 00:00:00,72.41999817,72.80000305,71.93000031,72.25,61.52238083,5873400
2015-08-05 00:00:00,72.38999939,73.69000244,72.25,73.51000214,63.02270889,8715800
2015-08-06 00:00:00,73.34999847,73.37999725,72.66000366,72.79000092,62.4054184,6367700
2015-08-07 00:00:00,72.70999908,72.83000183,71.16999817,71.25,61.0851059,7797500
2015-08-10 00:00:00,71.5,71.75,71.33999634,71.48000336,61.28232193,6020100
2015-08-11 00:00:00,71.25,72.37000275,71.15000153,71.93000031,61.66810608,6829200
2015-08-12 00:00:00,71.52999878,72.66000366,71.26999664,72.58000183,62.22539139,8841400
2015-08-13 00:00:00,72.40000153,72.76999664,71.97000122,72.11000061,61.82242203,7652400
2015-08-14 00:00:00,72.30000305,72.59999847,72.04000092,72.37999725,62.05392075,5912500
2015-08-17 00:00:00,71.83000183,72.23000336,71.76000214,71.91000366,61.65097046,7604400
2015-08-18 00:00:00,70,70.5,69.23999786,69.48000336,59.5676651,21315000
2015-08-19 00:00:00,68.87000275,69.38999939,67.76999664,68.56999969,58.78746796,16333400
2015-08-20 00:00:00,68.08000183,69.30000305,67.94000244,68.43000031,58.66744232,9860100
2015-08-21 00:00:00,67.91000366,68.30999756,66.54000092,66.54000092,57.04708481,15746500
2015-08-24 00:00:00,63.74000168,66.16000366,61.5,63.95000076,54.82658768,22239600
2015-08-25 00:00:00,65.44999695,65.70999908,63,63.09999847,54.09784317,14801000
2015-08-26 00:00:00,64.23000336,64.84999847,63.02000046,64.83000183,55.58103943,13928300
2015-08-27 00:00:00,65.31999969,66.18000031,64.94999695,66.08000183,56.65271378,13912800
2015-08-28 00:00:00,66.08999634,66.12000275,64.44999695,64.94000244,55.67534637,14303000
2015-08-31 00:00:00,64.81999969,65,64.29000092,64.73000336,55.49531174,8175200
2015-09-01 00:00:00,63.79999924,64.31999969,63.27000046,63.81999969,54.71512222,13393900
2015-09-02 00:00:00,64.58999634,64.94000244,64.05999756,64.44000244,55.24667358,9514600
2015-09-03 00:00:00,64.72000122,65.01000214,64.38999939,64.86000061,55.60675812,8523800
2015-09-04 00:00:00,64.06999969,64.30000305,63.50999832,63.88999939,54.77513885,9232400
2015-09-08 00:00:00,65.23000336,66.5,65.18000031,66.37999725,56.90989304,17706800
2015-09-09 00:00:00,66.86000061,67.01000214,65.01000214,65.12000275,55.82965088,9464200
2015-09-10 00:00:00,64.06999969,64.65000153,63.83000183,64.12000275,54.97232437,14524800
2015-09-11 00:00:00,64.18000031,64.68000031,63.99000168,64.65000153,55.42671585,8062400
2015-09-14 00:00:00,64.65000153,64.66999817,63.81999969,64.27999878,55.10950851,6956700
2015-09-15 00:00:00,64.48000336,64.69999695,64.05000305,64.31999969,55.14379501,6860800
2015-09-16 00:00:00,64.59999847,64.76999664,64.05000305,64.69000244,55.46099854,5625400
2015-09-17 00:00:00,64.69999695,65.29000092,64.16000366,64.47000122,55.2723999,7133100
2015-09-18 00:00:00,63.75,64.23000336,63.25999832,63.34000015,54.30361176,12885200
2015-09-21 00:00:00,63.75,64,63.36999893,63.72000122,54.6293869,7119600
2015-09-22 00:00:00,63.22999954,63.81999969,62.91999817,63.59000015,54.51794052,8800800
2015-09-23 00:00:00,63.72000122,63.93000031,63.11999893,63.72000122,54.6293869,5876600
2015-09-24 00:00:00,63.36000061,63.97999954,63.29999924,63.83000183,54.72370148,6956200
2015-09-25 00:00:00,64.06999969,64.45999908,63.61999893,63.77999878,54.68083191,7163000
2015-09-28 00:00:00,63.59999847,63.95000076,63.47999954,63.65999985,54.57795715,9394400
2015-09-29 00:00:00,63.75,64.04000092,63.22999954,63.77999878,54.68083191,7640100
2015-09-30 00:00:00,64.43000031,64.94000244,63.93000031,64.83999634,55.58960724,7979200
2015-10-01 00:00:00,64.76000214,64.94000244,63.88000107,64.26999664,55.10092926,7837200
2015-10-02 00:00:00,63.75999832,64.98000336,63.40999985,64.98000336,55.70964813,7084000
2015-10-05 00:00:00,65.20999908,65.91999817,65.13999939,65.87000275,56.47267151,6300300
2015-10-06 00:00:00,65.54000092,65.94999695,65.18000031,65.68000031,56.30978012,7410900
2015-10-07 00:00:00,65.83999634,66.36000061,65.76999664,66.36000061,56.89276505,7136000
2015-10-08 00:00:00,66.23000336,66.98999786,66.15000153,66.87999725,57.33857346,5974500
2015-10-09 00:00:00,66.94000244,67.01999664,66.51000214,66.69000244,57.17567825,6754000
2015-10-12 00:00:00,66.66999817,67,66.58000183,66.93000031,57.38143539,5643900
2015-10-13 00:00:00,66.62000275,66.94000244,66.26000214,66.73000336,57.20998764,8858400
2015-10-14 00:00:00,66.61000061,67.94999695,60.02000046,60.02999878,51.46582031,80898100
2015-10-15 00:00:00,59.70000076,60.47000122,58.61000061,59.33000183,50.86568832,46253500
2015-10-16 00:00:00,59.47000122,59.49000168,58.36999893,58.88999939,50.48845673,26195100
2015-10-19 00:00:00,58.79000092,59.29999924,58.5,58.84999847,50.45415878,17805800
2015-10-20 00:00:00,58.86000061,59,58.56999969,58.75,50.36843872,10423700
2015-10-21 00:00:00,58.79999924,59.04000092,58.56999969,58.63999939,50.2741394,13117600
2015-10-22 00:00:00,58.93999863,59.95999908,58.63999939,58.90000153,50.49703979,14588500
2015-10-23 00:00:00,59.18999863,59.27999878,58.22000122,58.29999924,49.98262787,13040600
2015-10-26 00:00:00,58.40000153,58.45000076,57.97000122,58.02000046,49.7425766,10839800
2015-10-27 00:00:00,58.00999832,58.04000092,57.38000107,57.47999954,49.27962494,10511400
2015-10-28 00:00:00,57.65999985,57.72000122,57.15999985,57.63999939,49.41679764,11834700
2015-10-29 00:00:00,57.72000122,58.11999893,57.47999954,57.95999908,49.69114685,12855500
2015-10-30 00:00:00,57.72999954,58.11999893,57.24000168,57.24000168,49.07386398,15805500
2015-11-02 00:00:00,57.29000092,57.61000061,56.77000046,57.61000061,49.39107895,10719200
2015-11-03 00:00:00,57.56999969,58.33000183,57.52999878,58.11000061,49.81973648,10253900
2015-11-04 00:00:00,58.58000183,58.75999832,58.18999863,58.36999893,50.04265976,10056500
2015-11-05 00:00:00,58.50999832,58.97999954,58.41999817,58.61000061,50.24840546,8860500
2015-11-06 00:00:00,58.91999817,59.20000076,58.31000137,58.77999878,50.39416122,9977300
2015-11-09 00:00:00,58.5,58.77999878,58.02000046,58.49000168,50.1455307,8440400
2015-11-10 00:00:00,58.31000137,58.70999908,58.31000137,58.68000031,50.30842972,7614900
2015-11-11 00:00:00,58.5,58.72999954,57.47000122,57.58000183,49.36535645,8689900
2015-11-12 00:00:00,57.63999939,57.77000046,56.91999817,56.95000076,48.82522964,9551500
2015-11-13 00:00:00,56.74000168,57.06000137,56.29999924,56.41999817,48.37084579,12514900
2015-11-16 00:00:00,56.38999939,58.02999878,56.36000061,57.86999893,49.61397552,13321600
2015-11-17 00:00:00,59.34000015,60.90000153,59.20000076,59.91999817,51.37151337,24679300
2015-11-18 00:00:00,60.04000092,61.06999969,59.54999924,60.93000031,52.23741913,14877700
2015-11-19 00:00:00,61.11999893,61.36000061,60.43000031,60.70000076,52.04024124,11566100
2015-11-20 00:00:00,60.97999954,61.47000122,60.02000046,60.06999969,51.50011826,12371100
2015-11-23 00:00:00,60.29000092,60.74000168,59.88000107,60.25999832,51.66300583,10577000
