Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,84.370003,84.650002,83.529999,84.190002,63.675316,6666100
2015-04-02,84.339996,85.139999,84.139999,84.830002,64.159370,3905900
2015-04-06,85.110001,86.000000,84.980003,85.709999,64.824921,4398100
2015-04-07,85.690002,85.809998,84.199997,84.199997,63.682884,3039000
2015-04-08,84.470001,84.570000,84.089996,84.330002,63.781200,2630300
2015-04-09,84.190002,84.190002,82.379997,82.580002,62.457664,5098700
2015-04-10,83.010002,83.489998,82.279999,82.519997,62.412266,3651600
2015-04-13,82.489998,82.820000,82.279999,82.300003,62.245853,2348700
2015-04-14,82.480003,83.000000,82.400002,82.589996,62.465172,3662600
2015-04-15,82.919998,82.930000,81.919998,81.970001,61.996269,3514000
2015-04-16,81.820000,82.529999,81.430000,82.180000,62.155094,3395400
2015-04-17,81.860001,82.279999,81.239998,81.800003,61.867706,5055300
2015-04-20,82.129997,82.389999,81.660004,81.919998,61.958466,3191200
2015-04-21,82.139999,82.580002,81.830002,82.059998,62.064342,3830400
2015-04-22,82.080002,82.660004,82.010002,82.230003,62.192936,3852800
2015-04-23,82.220001,82.629997,82.050003,82.449997,62.359295,2266200
2015-04-24,82.540001,83.099998,82.250000,82.620003,62.487892,2291700
2015-04-27,82.690002,83.309998,82.320000,82.510002,62.404690,2973300
2015-04-28,82.430000,82.620003,81.820000,82.349998,62.283653,3423400
2015-04-29,81.559998,81.959999,80.480003,80.690002,61.028183,3149400
2015-04-30,80.370003,80.470001,78.889999,79.379997,60.037376,8753800
2015-05-01,79.470001,80.529999,79.309998,79.980003,60.491180,5902600
2015-05-04,80.239998,80.800003,79.940002,80.059998,60.551682,4563700
2015-05-05,80.019997,80.019997,78.190002,78.320000,59.235676,6407200
2015-05-06,78.349998,78.540001,77.720001,78.169998,59.122223,6480100
2015-05-07,78.279999,79.680000,78.209999,79.370003,60.029823,6360600
2015-05-08,80.150002,81.570000,80.120003,80.480003,60.869343,5136500
2015-05-11,80.169998,80.709999,79.029999,79.269997,59.954174,3080600
2015-05-12,78.680000,79.760002,78.120003,79.510002,60.135700,4739300
2015-05-13,80.000000,80.349998,78.589996,78.750000,59.560905,6222300
2015-05-14,79.190002,80.309998,78.989998,80.269997,60.710510,4905400
2015-05-15,80.599998,81.330002,80.410004,81.089996,61.330677,4390600
2015-05-18,80.820000,81.059998,80.440002,80.879997,61.171871,3450200
2015-05-19,80.480003,81.080002,80.410004,80.599998,60.960094,2784700
2015-05-20,80.709999,81.080002,80.430000,80.529999,60.907143,3427400
2015-05-21,80.610001,80.709999,79.779999,80.150002,60.619755,2667800
2015-05-22,79.860001,80.599998,79.599998,80.050003,60.544106,4067500
2015-05-26,80.000000,80.050003,79.209999,79.440002,60.082752,3041700
2015-05-27,79.739998,80.349998,79.360001,80.220001,60.672703,2978600
2015-05-28,80.169998,80.389999,79.650002,80.059998,60.551682,2772000
