Date,Open,High,Low,Close,Adj Close,Volume
2015-02-17,180.059998,180.699997,179.710007,180.570007,161.253998,2850900
2015-02-18,180.179993,180.679993,179.970001,180.470001,161.164642,2724800
2015-02-19,179.869995,180.429993,179.429993,180.089996,160.825317,2663500
2015-02-20,179.149994,181.199997,178.500000,181.139999,162.204346,8914600
2015-02-23,180.710007,180.919998,180.320007,180.919998,162.007309,2738600
2015-02-24,181.029999,182.059998,180.889999,181.910004,162.893906,4228700
2015-02-25,181.809998,182.169998,181.559998,181.960007,162.938599,2822900
2015-02-26,181.919998,182.240005,181.399994,182.009995,162.983383,3045800
2015-02-27,181.929993,181.940002,181.149994,181.190002,162.249039,3161300
2015-03-02,181.369995,182.679993,181.369995,182.679993,163.583328,3213100
2015-03-03,182.229996,182.389999,181.190002,181.869995,162.857986,2825800
2015-03-04,181.410004,181.410004,180.130005,180.779999,161.881927,3820200
2015-03-05,181.250000,181.449997,180.710007,181.169998,162.231125,2410700
2015-03-06,180.119995,180.630005,178.130005,178.399994,159.750687,7297400
2015-03-09,178.529999,180.190002,178.529999,179.800003,161.004395,3844900
2015-03-10,178.380005,178.509995,176.679993,176.690002,158.219467,6070100
2015-03-11,176.979996,177.289993,176.229996,176.350006,157.915054,5584600
2015-03-12,177.240005,179.020004,177.199997,178.970001,160.261169,4024300
2015-03-13,178.389999,178.500000,176.270004,177.559998,158.998611,6833900
2015-03-16,178.250000,179.910004,178.250000,179.779999,160.986435,5550100
2015-03-17,178.789993,178.970001,177.860001,178.500000,159.840317,5392900
2015-03-18,177.910004,181.009995,176.970001,180.729996,161.837173,11294400
2015-03-19,180.179993,180.389999,179.309998,179.660004,160.879044,6229200
2015-03-20,180.460007,181.669998,180.169998,180.960007,162.324112,5999200
2015-03-23,181.050003,181.750000,180.839996,180.850006,162.225433,3593900
2015-03-24,180.649994,181.190002,179.770004,179.830002,161.310532,4692100
2015-03-25,179.949997,180.160004,176.880005,176.919998,158.700180,8474700
2015-03-26,176.149994,177.300003,175.460007,176.479996,158.305496,6604500
2015-03-27,176.330002,176.970001,175.970001,176.809998,158.601517,3971800
2015-03-30,178.309998,179.759995,178.279999,179.389999,160.915833,5399300
2015-03-31,178.520004,179.080002,177.429993,177.580002,159.292221,4633800
2015-04-01,177.539993,177.539993,175.570007,176.740005,158.538742,7440500
2015-04-02,176.699997,177.910004,176.429993,177.330002,159.067932,3223600
2015-04-06,176.320007,179.169998,176.089996,178.589996,160.198166,6284900
2015-04-07,178.770004,179.580002,178.419998,178.419998,160.045715,6011600
2015-04-08,178.600006,179.559998,177.960007,178.750000,160.341675,4738500
2015-04-09,178.660004,179.630005,177.979996,179.399994,160.924728,4483800
2015-04-10,179.669998,180.440002,179.179993,180.369995,161.794861,3463600
2015-04-13,180.169998,180.860001,179.490005,179.639999,161.140030,3358200
2015-04-14,179.580002,180.539993,178.800003,180.179993,161.624466,4811400
2015-04-15,180.830002,181.380005,180.449997,180.880005,162.252365,4377800
2015-04-16,180.669998,181.509995,180.429993,180.910004,162.279282,3873900
2015-04-17,179.270004,179.410004,177.160004,177.940002,159.719315,8683500
2015-04-20,179.309998,180.610001,179.149994,180.029999,161.595276,5355800
2015-04-21,180.699997,180.880005,178.970001,179.259995,160.904099,3596600
2015-04-22,179.649994,180.250000,178.550003,180.059998,161.622208,5575200
2015-04-23,179.440002,181.070007,179.199997,180.369995,161.900452,4893000
2015-04-24,180.500000,180.820007,179.789993,180.539993,162.053055,4010000
2015-04-27,181.460007,181.539993,179.960007,180.169998,161.720947,4969100
2015-04-28,180.360001,180.940002,178.880005,180.839996,162.322342,4534200
2015-04-29,179.800003,180.710007,179.240005,180.070007,161.631287,6559400
2015-04-30,179.699997,180.020004,177.449997,178.179993,159.934753,8564600
2015-05-01,179.210007,180.009995,178.979996,179.899994,161.478607,3895700
2015-05-04,180.339996,181.050003,180.250000,180.440002,161.963348,3256900
2015-05-05,180.229996,180.589996,178.779999,179.009995,160.679733,5316300
2015-05-06,179.869995,180.250000,177.250000,178.389999,160.123215,7534200
2015-05-07,178.119995,179.699997,177.889999,179.279999,160.922089,4142800
2015-05-08,181.139999,182.020004,181.080002,181.850006,163.228928,5529600
2015-05-11,181.770004,182.000000,180.880005,181.080002,162.537766,3753600
2015-05-12,180.100006,181.229996,179.270004,180.720001,162.214691,4742800
2015-05-13,180.850006,181.440002,180.479996,180.750000,162.241577,3851400
2015-05-14,181.809998,182.639999,181.729996,182.539993,163.848267,4921400
2015-05-15,182.240005,182.509995,181.889999,182.479996,164.156799,4522200
2015-05-18,182.429993,183.009995,182.190002,182.679993,164.336761,2890500
2015-05-19,182.919998,183.279999,182.369995,182.929993,164.561615,2766600
2015-05-20,183.229996,183.350006,182.559998,182.710007,164.363724,5080800
2015-05-21,182.619995,183.039993,182.360001,182.789993,164.435684,2724200
2015-05-22,182.509995,182.740005,182.039993,182.259995,163.958908,2357000
2015-05-26,181.929993,181.929993,179.789993,180.369995,162.258682,5529700
2015-05-27,180.770004,181.789993,180.449997,181.520004,163.293228,3588200
2015-05-28,181.110001,181.330002,180.649994,181.289993,163.086319,3660900
2015-05-29,181.169998,181.190002,179.669998,180.110001,162.024857,4923700
2015-06-01,181.000000,181.149994,179.809998,180.399994,162.285721,4349000
