Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,0.024619,0.024838,0.024558,0.024823,0.016367,33608625000
2015-04-02,0.024830,0.025079,0.024770,0.025004,0.016486,25537917500
2015-04-06,0.025019,0.025215,0.024951,0.025155,0.016586,30438562500
2015-04-07,0.025170,0.025245,0.025026,0.025026,0.016500,31806625000
2015-04-08,0.024702,0.024792,0.024581,0.024642,0.016481,28330090000
2015-04-09,0.024589,0.024747,0.024483,0.024672,0.016501,27922652500
2015-04-10,0.024732,0.024777,0.024642,0.024732,0.016541,19959270000
2015-04-13,0.024725,0.024958,0.024679,0.024815,0.016597,30118575000
2015-04-14,0.024845,0.024853,0.024619,0.024672,0.016501,24201257500
2015-04-15,0.024687,0.024875,0.024634,0.024823,0.016602,26309200000
2015-04-16,0.024725,0.024830,0.024679,0.024717,0.016531,23316422500
2015-04-17,0.024642,0.024679,0.024430,0.024536,0.016410,39373965000
2015-04-20,0.024642,0.024808,0.024642,0.024777,0.016571,32216845000
2015-04-21,0.024785,0.024792,0.024589,0.024649,0.016486,26129530000
2015-04-22,0.024740,0.024823,0.024566,0.024800,0.016587,39452537500
2015-04-23,0.025245,0.025962,0.025155,0.025834,0.017278,121069092500
2015-04-24,0.025819,0.025902,0.025630,0.025668,0.017167,55712142500
2015-04-27,0.025698,0.025887,0.025691,0.025728,0.017207,32421292500
2015-04-28,0.025872,0.026408,0.025789,0.026309,0.017596,64512130000
2015-04-29,0.026098,0.026589,0.026068,0.026234,0.017546,53957312500
2015-04-30,0.026189,0.026340,0.026075,0.026143,0.017485,39343490000
2015-05-01,0.026083,0.026204,0.025758,0.025977,0.017374,45272070000
2015-05-04,0.025970,0.026196,0.025849,0.026060,0.017429,28229125000
2015-05-05,0.026030,0.026098,0.025404,0.025449,0.017021,42141625000
2015-05-06,0.025442,0.025502,0.024966,0.025192,0.016849,40679487500
2015-05-07,0.025094,0.025328,0.024989,0.025185,0.016844,30002637500
2015-05-08,0.025449,0.025532,0.025351,0.025426,0.017005,36677855000
